"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd","remark_cd_00618","result_va_00618","val_qual_tx_00618","meth_cd_00618","dqi_cd_00618","rpt_lev_va_00618","rpt_lev_cd_00618","lab_std_va_00618","prep_set_no_00618","prep_dt_00618","anl_set_no_00618","anl_dt_00618","result_lab_cm_tx_00618","anl_ent_cd_00618"
"USGS","12505450",1999-06-23,"12:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1750254 35ml filtered for soc | L-1750254 2001 broken at lab","PDT","PDT",1999-06-23 19:50:00,"UTC",NA,2.39,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-07-01,"14:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1870039 attn:leslie kenagy-sch1398+o.p-ddt suite/35 ml filtered for soc","PDT","PDT",1999-07-01 21:30:00,"UTC",NA,2.59,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-07-07,"16:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1900200 37 mls for soc","PDT","PDT",1999-07-07 23:10:00,"UTC",NA,2.81,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-07-15,"09:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2000055 35 mls for soc, attn: lesley kanagy schedule 1398 and o.p. - ddt = suite, shipped in 2 ice chests","PDT","PDT",1999-07-15 16:40:00,"UTC",NA,2.04,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-07-22,"09:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2070093 36 mls for soc","PDT","PDT",1999-07-22 16:40:00,"UTC",NA,1.97,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-07-28,"11:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9",NA,"PDT","PDT",1999-07-28 18:30:00,"UTC",NA,2.05,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-08-03,"17:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2180169 58ml filtered for soc attn:leslie kenagy sch 1398+o, p-ddt suite","PDT","PDT",1999-08-04 00:30:00,"UTC",NA,2.59,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-08-04,"07:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2210016 75 ml filtered for soc; attn: leslie kanagy sch 1398 + o,p-ddt suite | L-2210016 added lc 1936 to fix A-delete. 4/3/02 gb","PDT","PDT",1999-08-04 14:40:00,"UTC",NA,2.07,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-08-12,"09:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2250310 37 mls filtered for soc","PDT","PDT",1999-08-12 16:10:00,"UTC",NA,2.25,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-08-19,"10:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2320224 35 ml filtered soc","PDT","PDT",1999-08-19 17:20:00,"UTC",NA,1.86,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-08-26,"09:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2390074 34 mls for soc. (8398) attn: leslie kanagy - 1398-o,p-ddt suite","PDT","PDT",1999-08-26 16:30:00,"UTC",NA,2.06,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-09-01,"10:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2450055 35 ml filtered for soc","PDT","PDT",1999-09-01 17:40:00,"UTC",NA,2.04,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-09-10,"09:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2560149 38 ml filtered for soc; attn: leslie kanagy - sch 8398 + o,d -ddt suite","PDT","PDT",1999-09-10 16:30:00,"UTC",NA,2.17,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-09-16,"08:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2600605 80 mls for soc","PDT","PDT",1999-09-16 15:50:00,"UTC",NA,2.47,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-09-23,"09:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2670092 52 ml for soc; attn: leslie kanagy, lab #8398 - o,p - ddt suite | L-2670092 x = 1398 sch taken from bottle - split sheet","PDT","PDT",1999-09-23 16:10:00,"UTC",NA,2.52,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-09-30,"10:30",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2740058 48 ml filtered soc","PDT","PDT",1999-09-30 17:30:00,"UTC",NA,2.15,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-10-21,"09:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-2950145 80 ml filtered for soc, attn: leslie kanagy, lc#8398 - o, p-ddt suite","PDT","PDT",1999-10-21 16:50:00,"UTC",NA,3.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-11-17,"10:00",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","L-3220069 Deleted and re-added LC8388 to get the correct call-ins.  Billing was done separately.    01/07/00  CA","PST","PST",1999-11-17 18:00:00,"UTC",NA,6.08,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",1999-12-09,"10:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","L-3440133 Deleted and re-added LC8388 to get the correct call-ins.  Billing was done separately.    01/07/00  CA","PST","PST",1999-12-09 18:20:00,"UTC",NA,5.66,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2000-01-12,"10:10",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-0130062 90 ml filtered for soc, attn: leslie kanagy - lc8398 + o,p ddt suite","PST","PST",2000-01-12 18:10:00,"UTC",NA,5.84,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2000-06-21,"16:20",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2000-06-21 23:20:00,"UTC",NA,2.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2000-07-18,"08:50",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"9","7","9","A-2030086 warning: potentially high pesticide concentrations","PDT","PDT",2000-07-18 15:50:00,"UTC",NA,2.33,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2000-11-02,"15:40",NA,NA,"T","USGS-WRD","WS","474116900",NA,NA,NA,"4","7","9",NA,"PST","PST",2000-11-02 23:40:00,"UTC",NA,6.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-03-22,"12:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9",NA,"PST","PST",2001-03-22 20:30:00,"UTC",NA,4.9,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-04-18,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-1090035 missing TBY found and added, SUSO circled in error, paa, 4/20/01","PDT","PDT",2001-04-18 18:20:00,"UTC",NA,3.22,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-05-23,"11:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-1450017 125 mls for tpcn; temp 1.0","PDT","PDT",2001-05-23 18:50:00,"UTC",NA,3.67,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-06-14,"12:00",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1310170 Default ASR Comment","PDT","PDT",2001-06-14 19:00:00,"UTC",NA,3.4,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-07-18,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2000156 125 ml for tpcn","PDT","PDT",2001-07-18 18:20:00,"UTC",NA,2.73,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-08-10,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-2260333 125mls for tpcn","PDT","PDT",2001-08-10 18:10:00,"UTC",NA,2.58,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-09-07,"12:00",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2530420 125 mls for tpcn","PDT","PDT",2001-09-07 19:00:00,"UTC",NA,2.6,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-10-17,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2910027 125 mls for tpcn","PDT","PDT",2001-10-17 18:40:00,"UTC",NA,2.7,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-11-21,"12:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","MT-44236A","PST","PST",2001-11-21 20:40:00,"UTC",NA,5.32,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2001-12-18,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-3530089 125 ml for tpcn","PST","PST",2001-12-18 19:40:00,"UTC",NA,6.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-01-22,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-0230056 125 mls for poc","PST","PST",2002-01-22 19:20:00,"UTC",NA,6.32,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-02-19,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-02-19 19:20:00,"UTC",NA,5.78,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-03-04,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-03-04 19:30:00,"UTC",NA,5.43,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-03-18,"11:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-03-18 19:40:00,"UTC",NA,5.32,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-03-25,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-03-25 19:30:00,"UTC",NA,5.2,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-04-01,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PST","PST",2002-04-01 19:10:00,"UTC",NA,4.16,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-04-17,"11:20",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1080138 125ml for poc (required 2 filters)","PDT","PDT",2002-04-17 18:20:00,"UTC",NA,2.3,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-05-01,"12:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-05-01 19:10:00,"UTC",NA,1.95,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-05-07,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-05-07 18:10:00,"UTC",NA,2.13,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-05-14,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","MT-44941B","PDT","PDT",2002-05-14 17:50:00,"UTC",NA,1.84,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-05-21,"11:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","MT-45049A","PDT","PDT",2002-05-21 18:50:00,"UTC",NA,1.95,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-05-29,"10:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-05-29 17:50:00,"UTC",NA,1.91,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-06-04,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-06-04 18:30:00,"UTC",NA,2.12,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-06-19,"13:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","A-1720209 125 mls for pic","PDT","PDT",2002-06-19 20:40:00,"UTC",NA,1.83,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-06-25,"11:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-06-25 18:10:00,"UTC",NA,1.94,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-07-10,"12:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-07-10 19:10:00,"UTC",NA,2.19,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-07-24,"12:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","7","9","L-2100103 recvd 7-26-02","PDT","PDT",2002-07-24 19:50:00,"UTC",NA,2,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-07-31,"11:50",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-07-31 18:50:00,"UTC",NA,2.31,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-08-07,"12:10",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-08-07 19:10:00,"UTC",NA,2.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-08-20,"10:40",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9","A-2340139 125ml for tpcn","PDT","PDT",2002-08-20 17:40:00,"UTC",NA,2.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-08-26,"11:30",NA,NA,"T","USGS-WRD","WS","475344400",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2002-08-26 18:30:00,"UTC",NA,2.11,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-09-18,"11:30",NA,NA,"T","USGS-WRD","WS","9722COM00",NA,NA,NA,"9","9","9","A-2630080 125 mls for tpcn","PDT","PDT",2002-09-18 18:30:00,"UTC",NA,1.91,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-10-16,"12:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46419C","PDT","PDT",2002-10-16 19:30:00,"UTC",NA,2.78,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-11-20,"11:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46613C","PST","PST",2002-11-20 19:30:00,"UTC",NA,6.05,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2002-12-18,"12:20",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46719A","PST","PST",2002-12-18 20:20:00,"UTC",NA,6.41,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-01-21,"13:00",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46783C","PST","PST",2003-01-21 21:00:00,"UTC",NA,7.48,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-02-19,"11:00",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46868C","PST","PST",2003-02-19 19:00:00,"UTC",NA,7.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-03-04,"09:40",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-46924C","PST","PST",2003-03-04 17:40:00,"UTC",NA,6.72,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-03-18,"09:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-46995C","PST","PST",2003-03-18 17:30:00,"UTC","E",6,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-03-25,"11:30",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-47005A","PST","PST",2003-03-25 19:30:00,"UTC",NA,5.29,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-04-03,"09:50",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47051C","PST","PST",2003-04-03 17:50:00,"UTC",NA,3.79,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-04-08,"10:50",NA,NA,"T","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47062A","PDT","PDT",2003-04-08 17:50:00,"UTC",NA,2.94,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-04-15,"10:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47079C","PDT","PDT",2003-04-15 17:20:00,"UTC",NA,2.93,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-04-22,"09:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-47148A","PDT","PDT",2003-04-22 16:20:00,"UTC",NA,2.95,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-05-01,"09:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-47219A","PDT","PDT",2003-05-01 16:10:00,"UTC",NA,2.79,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-05-08,"09:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47311A","PDT","PDT",2003-05-08 16:40:00,"UTC",NA,2.38,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-05-15,"09:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47402A","PDT","PDT",2003-05-15 16:00:00,"UTC",NA,2.55,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-05-20,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-1420061 125mls for tpcn","PDT","PDT",2003-05-20 16:50:00,"UTC",NA,2.46,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-06-02,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1550150 125 mls for tpcnL-1550150 x= changed sch 2002 to 2003, sm changed sch. 2003 to sch. 2002 per dist and troubleshooting. 8/6/03 gb","PDT","PDT",2003-06-02 16:50:00,"UTC",NA,2.25,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-06-10,"10:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-47635A","PDT","PDT",2003-06-10 17:00:00,"UTC",NA,2.48,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-06-16,"11:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-47687B","PDT","PDT",2003-06-16 18:00:00,"UTC",NA,2.26,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-06-24,"09:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-47785A","PDT","PDT",2003-06-24 16:20:00,"UTC",NA,2.26,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-07-07,"09:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-1900180 125 mls for tpcn","PDT","PDT",2003-07-07 16:30:00,"UTC",NA,2.12,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-07-16,"09:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-48097A","PDT","PDT",2003-07-16 16:30:00,"UTC",NA,2.54,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-07-21,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","MT-48163B","PDT","PDT",2003-07-21 16:50:00,"UTC",NA,2.07,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-07-29,"09:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2120069 125mls for tpcn","PDT","PDT",2003-07-29 16:50:00,"UTC",NA,2.22,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-08-06,"08:30",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2200283 125 mls for TPCN","PDT","PDT",2003-08-06 15:30:00,"UTC",NA,2.35,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-08-12,"10:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2260179 125 mls for tpcn","PDT","PDT",2003-08-12 17:50:00,"UTC",NA,2.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-08-20,"10:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MT-48716A","PDT","PDT",2003-08-20 17:00:00,"UTC",NA,2.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-08-25,"10:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","7","9","A-2390107 65mls for TPCN","PDT","PDT",2003-08-25 17:20:00,"UTC",NA,2.07,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-08-25,"14:40",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"A","9","9","A-2400290 30mLs filtered for TPCN (SCH2631)","PDT","PDT",2003-08-25 21:40:00,"UTC",NA,2.18,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-09-08,"10:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2530332 125mls for TPCN","PDT","PDT",2003-09-08 17:00:00,"UTC",NA,1.7,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-09-16,"08:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MM-00110B","PDT","PDT",2003-09-16 15:50:00,"UTC",NA,2.46,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-09-22,"10:50",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","A-2670040 65 mls for tpcn","PDT","PDT",2003-09-22 17:50:00,"UTC",NA,2.35,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-10-15,"11:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MM-00265A","PDT","PDT",2003-10-15 18:00:00,"UTC",NA,2.97,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-11-18,"10:10",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MM-00403A","PST","PST",2003-11-18 18:10:00,"UTC",NA,6.14,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2003-12-09,"11:20",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MM-00438A","PST","PST",2003-12-09 19:20:00,"UTC",NA,6.12,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2004-01-20,"10:00",NA,NA,"K","USGS-WRD","WS","97229BI39",NA,NA,NA,"9","9","9","MM-00535A","PST","PST",2004-01-20 18:00:00,"UTC",NA,6.53,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
