"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd","remark_cd_00300","result_va_00300","val_qual_tx_00300","meth_cd_00300","dqi_cd_00300","rpt_lev_va_00300","rpt_lev_cd_00300","lab_std_va_00300","prep_set_no_00300","prep_dt_00300","anl_set_no_00300","anl_dt_00300","result_lab_cm_tx_00300","anl_ent_cd_00300"
"USGS","12510500",2013-05-21,"09:20",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-05-21 16:20:00,"UTC",NA,9.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-06-04,"09:10",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1570063 Received June 05, 2013","PDT","PDT",2013-06-04 16:10:00,"UTC",NA,9.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-06-18,"09:00",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-06-18 16:00:00,"UTC",NA,7.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-07-09,"09:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1910054 WCA changed to improper preseervation, jd","PDT","PDT",2013-07-09 16:30:00,"UTC",NA,8.2,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-07-25,"09:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-2110078 Received July 26,2013..  NAWQA program code of SWMSA added, paa, 8/9/13","PDT","PDT",2013-07-25 16:30:00,"UTC",NA,8,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-08-06,"08:50",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9","L-2200019 Received August 7, 2013","PDT","PDT",2013-08-06 15:50:00,"UTC",NA,7.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-08-22,"07:40",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9","L-2380240 Received August 24, 2013","PDT","PDT",2013-08-22 14:40:00,"UTC",NA,7.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-09-03,"08:00",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-09-03 15:00:00,"UTC",NA,7.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-10-22,"09:20",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-10-22 16:20:00,"UTC",NA,11.2,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-11-05,"08:00",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-11-05 16:00:00,"UTC",NA,11.6,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2013-12-16,"09:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-12-16 17:30:00,"UTC",NA,15,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12510500",2014-01-07,"09:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-01-07 17:00:00,"UTC",NA,16.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-02-04,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-02-04 16:40:00,"UTC",NA,14.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-03-04,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-03-04 16:40:00,"UTC",NA,17.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-03-19,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2014-03-19 15:40:00,"UTC",NA,15.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-04-08,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38428A","PDT","PDT",2014-04-08 15:10:00,"UTC",NA,10.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-04-22,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38430A","PDT","PDT",2014-04-22 15:40:00,"UTC",NA,10.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-05-06,"10:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"5","9","9","MM-38432A","PDT","PDT",2014-05-06 17:30:00,"UTC",NA,10.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-05-20,"09:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38435A","PDT","PDT",2014-05-20 16:00:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-06-03,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38437A","PDT","PDT",2014-06-03 15:30:00,"UTC",NA,8.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-06-17,"08:45",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1710046 Received June 18, 2014","PDT","PDT",2014-06-17 15:45:00,"UTC",NA,9.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-07-08,"08:15",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39214A","PDT","PDT",2014-07-08 15:15:00,"UTC",NA,7.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-07-15,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39218A","PDT","PDT",2014-07-15 15:30:00,"UTC",NA,8.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-08-05,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39212A","PDT","PDT",2014-08-05 15:30:00,"UTC",NA,7.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-08-18,"08:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39220A","PDT","PDT",2014-08-18 15:00:00,"UTC",NA,7.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-09-23,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39569A","PDT","PDT",2014-09-23 15:30:00,"UTC",NA,7.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-10-07,"08:40",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40323A","PDT","PDT",2014-10-07 15:40:00,"UTC",NA,8.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-11-17,"09:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40324A","PST","PST",2014-11-17 17:20:00,"UTC",NA,13.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2014-12-16,"09:00",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40325A","PST","PST",2014-12-16 17:00:00,"UTC",NA,12.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-01-07,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"8","9","9","MM-40326A","PST","PST",2015-01-07 16:30:00,"UTC",NA,13.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-02-04,"09:00",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41262A","PST","PST",2015-02-04 17:00:00,"UTC",NA,12.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-03-25,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41263A","PDT","PDT",2015-03-25 15:30:00,"UTC",NA,10.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-04-06,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41264A","PDT","PDT",2015-04-06 15:30:00,"UTC",NA,10.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-04-27,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-1190097 FED EX LATE DELIVERY","PDT","PDT",2015-04-27 15:30:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-05-05,"09:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","MM-41266A","PDT","PDT",2015-05-05 16:20:00,"UTC",NA,8.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-05-19,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43407A","PDT","PDT",2015-05-19 15:20:00,"UTC",NA,8.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-06-01,"08:10",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43408A","PDT","PDT",2015-06-01 15:10:00,"UTC",NA,7.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-06-23,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","MM-43409A","PDT","PDT",2015-06-23 15:50:00,"UTC",NA,9.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-07-06,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","MM-43411A","PDT","PDT",2015-07-06 15:30:00,"UTC",NA,7.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-07-28,"09:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","MM-43413A","PDT","PDT",2015-07-28 16:30:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-08-25,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","MM-43415A","PDT","PDT",2015-08-25 15:50:00,"UTC",NA,9.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-09-09,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"4","9","9","L-2530069 FED EX LATE DELIVERY","PDT","PDT",2015-09-09 15:50:00,"UTC",NA,8.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-10-13,"08:20",NA,NA,"K","USGS-WRD","WS","00G1ECC00",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2015-10-13 15:20:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-11-16,"09:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"6","9","9",NA,"PST","PST",2015-11-16 17:30:00,"UTC",NA,12,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2015-12-07,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2015-12-07 16:30:00,"UTC",NA,16.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-01-19,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2016-01-19 16:30:00,"UTC",NA,15.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-02-10,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2016-02-10 16:10:00,"UTC",NA,14.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-03-07,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"8","9","9",NA,"PST","PST",2016-03-07 16:30:00,"UTC",NA,13.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-03-29,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"8","9","9",NA,"PDT","PDT",2016-03-29 15:30:00,"UTC",NA,11.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-04-13,"08:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"8","9","9",NA,"PDT","PDT",2016-04-13 15:50:00,"UTC",NA,10.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-04-21,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-04-21 15:30:00,"UTC",NA,10.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-05-02,"09:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-05-02 16:10:00,"UTC",NA,10.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-05-16,"08:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-05-16 15:50:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-06-06,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-06-06 15:20:00,"UTC",NA,8.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-06-13,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-06-13 15:10:00,"UTC",NA,8.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-07-11,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-07-11 15:10:00,"UTC",NA,8.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-07-29,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-07-29 15:10:00,"UTC",NA,6.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-08-15,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-2300228 X=no date or time on PEST bottle","PDT","PDT",2016-08-15 15:00:00,"UTC",NA,6.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-08-29,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-08-29 15:20:00,"UTC",NA,6.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-09-06,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-2520076 Use more ice","PDT","PDT",2016-09-06 15:00:00,"UTC",NA,7.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-10-24,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2016-10-24 18:10:00,"UTC",NA,10.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-11-10,"09:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2016-11-10 17:50:00,"UTC",NA,10.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2016-12-13,"11:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-3500127 X=no date or time on PEST","PST","PST",2016-12-13 19:40:00,"UTC",NA,13.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-01-23,"12:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-0250038 X=no time on FCC","PST","PST",2017-01-23 20:10:00,"UTC",NA,14.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-02-23,"11:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2017-02-23 19:30:00,"UTC",NA,12.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-03-01,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2017-03-01 18:50:00,"UTC",NA,13.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-03-06,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-0680070 FED EX LATE DELIVERY","PST","PST",2017-03-06 18:50:00,"UTC",NA,11.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-04-03,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2017-04-03 15:10:00,"UTC",NA,11,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-05-08,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2017-05-08 15:20:00,"UTC",NA,10.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-05-23,"07:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2017-05-23 14:30:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-06-05,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-1580153 PEST has cracked cap, not leaking","PDT","PDT",2017-06-05 17:50:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-06-26,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2017-06-26 15:00:00,"UTC",NA,8.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-07-18,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2017-07-18 18:00:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-07-24,"11:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2017-07-24 18:40:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-08-30,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2017-08-30 15:00:00,"UTC",NA,7.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-09-26,"10:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2017-09-26 17:40:00,"UTC",NA,11.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-10-19,"08:20",NA,NA,"K","USGS-WRD","WS","32GUMGS00",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2017-10-19 15:20:00,"UTC",NA,10.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-11-08,"11:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2017-11-08 19:40:00,"UTC",NA,9.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2017-12-13,"11:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2017-12-13 19:30:00,"UTC",NA,15.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-01-29,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-0310004 FA btl condition changed to improper preservation, JNV    Lab acidification lab code 3105 added, JNV   WCA btl condition changed to improper preservation, JNV   FA preserved by Cecilia O'Connor on 2/5/18 @ 2:30pm, JNV","PST","PST",2018-01-29 18:50:00,"UTC",NA,14.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-02-27,"11:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PST","PST",2018-02-27 19:40:00,"UTC",NA,14.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-03-14,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-03-14 15:30:00,"UTC",NA,12.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-03-27,"10:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-03-27 17:10:00,"UTC",NA,14.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-04-10,"10:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-04-10 17:10:00,"UTC",NA,13.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-04-26,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-04-26 17:30:00,"UTC",NA,12.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-05-07,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-05-07 18:10:00,"UTC",NA,12.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-05-22,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"6","9","9",NA,"PDT","PDT",2018-05-22 15:00:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-06-06,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2018-06-06 18:00:00,"UTC",NA,11.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-06-25,"10:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2018-06-25 17:30:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-07-09,"10:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9",NA,"PDT","PDT",2018-07-09 17:40:00,"UTC",NA,10.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12510500",2018-08-06,"10:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","L-2420114 Analyses deleted because of a bottle mix-up.  Samples re-logged. 8/30/2018 mec","PDT","PDT",2018-08-06 17:20:00,"UTC",NA,10.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
