"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","startDateTime","remark_cd_00681","result_va_00681","val_qual_tx_00681","meth_cd_00681","dqi_cd_00681","rpt_lev_va_00681","rpt_lev_cd_00681","lab_std_va_00681","prep_set_no_00681","prep_dt_00681","anl_set_no_00681","anl_dt_00681","result_lab_cm_tx_00681","anl_ent_cd_00681","month"
"USGS","12509050",1988-01-15,"15:55",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-01-15 15:55:00,NA,4.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12509050",1988-01-20,"11:54",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-01-20 11:54:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12509050",1988-02-17,"11:01",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-02-17 11:01:00,NA,1.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12509050",1988-03-16,"11:59",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-03-16 11:59:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12509050",1988-04-16,"16:24",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-04-16 16:24:00,NA,2.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12509050",1988-04-20,"13:36",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-04-20 13:36:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12509050",1988-05-18,"12:36",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-05-18 12:36:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12509050",1988-06-22,"15:19",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-06-22 15:19:00,NA,2.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12509050",1988-07-20,"13:43",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-07-20 13:43:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12509050",1988-07-28,"10:10",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,1988-07-28 10:10:00,NA,4.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12509050",1988-08-17,"11:50",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-08-17 11:50:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12509050",1988-09-19,"13:50",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-09-19 13:50:00,NA,2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12509050",1988-10-19,"11:45",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-10-19 11:45:00,NA,1.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12509050",1988-11-18,"10:59",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-11-18 10:59:00,NA,1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12509050",1988-12-20,"12:35",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-12-20 12:35:00,NA,1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12509050",1989-01-18,"13:39",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-01-18 13:39:00,NA,1.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12509050",1989-02-22,"13:50",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-02-22 13:50:00,NA,1.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12509050",1989-04-19,"12:59",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-04-19 12:59:00,NA,2.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12509050",1989-05-18,"15:10",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-05-18 15:10:00,NA,1.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12509050",1989-06-21,"11:38",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-06-21 11:38:00,NA,1.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12509050",1989-06-28,"10:20",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-06-28 10:20:00,NA,12,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12509050",1989-07-19,"18:27",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-07-19 18:27:00,NA,1.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12509050",1989-08-16,"17:32",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-08-16 17:32:00,NA,2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12509050",1989-09-20,"12:05",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-09-20 12:05:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12509050",1989-10-23,"09:45",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-10-23 09:45:00,NA,2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12509050",1989-10-25,"13:06",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-10-25 13:06:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12509050",1989-11-21,"17:57",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-11-21 17:57:00,NA,1.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12509050",1989-12-06,"11:17",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-12-06 11:17:00,NA,2.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12509050",1989-12-20,"14:43",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-12-20 14:43:00,NA,1.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12509050",1990-01-17,"14:01",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-01-17 14:01:00,NA,1.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12509050",1990-02-21,"13:23",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-02-21 13:23:00,NA,1.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12509050",1990-03-21,"14:47",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-03-21 14:47:00,NA,1.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12509050",1999-08-05,"09:20",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","L-2210083 Lab code 8398 ruined in prep.   Emailed district.  PJA  8/25/99 added lc 1936 to fix A-delete. 4/3/02 gb",1999-08-05 09:20:00,NA,2.5,NA,"OX007","R",0.1,"MRL",NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1980-01-22,"14:00",NA,NA,"PST","T","WA-DE","WS",NA,NA,NA,NA,"A","9","9",NA,1980-01-22 14:00:00,NA,6.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1980-04-16,"13:30",NA,NA,"PST","T","WA-DE","WS",NA,NA,NA,NA,"A","9","9",NA,1980-04-16 13:30:00,NA,4.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1980-07-24,"11:00",NA,NA,"PDT","T","WA-DE","WS",NA,NA,NA,NA,"A","9","9",NA,1980-07-24 11:00:00,NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1980-10-21,"10:45",NA,NA,"PDT","T","USGSNWQL","WS",NA,NA,NA,NA,"A","9","9",NA,1980-10-21 10:45:00,NA,13,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1981-01-06,"11:30",NA,NA,"PST","T","USGSNWQL","WS",NA,NA,NA,NA,"A","9","9",NA,1981-01-06 11:30:00,NA,4.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1981-04-06,"13:30",NA,NA,"PST","T","USGSNWQL","WS",NA,NA,NA,NA,"A","9","9",NA,1981-04-06 13:30:00,NA,5.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1981-07-08,"12:30",NA,NA,"PDT","T","USGS-GAL","WS",NA,NA,NA,NA,"A","9","9",NA,1981-07-08 12:30:00,NA,3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1981-10-06,"13:15",NA,NA,"PDT","T","USGSNWQL","WS",NA,NA,NA,NA,"A","9","9",NA,1981-10-06 13:15:00,NA,3.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1987-04-22,"14:50",NA,NA,"PDT","T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,1987-04-22 14:50:00,NA,2.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1987-05-02,"11:50",NA,NA,"PDT","T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,1987-05-02 11:50:00,NA,2.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1987-05-21,"09:30",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1987-05-21 09:30:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1987-06-18,"15:12",NA,NA,"PDT","T","USGS-WRD","WS","474188801",NA,NA,NA,"9","9","9",NA,1987-06-18 15:12:00,NA,7.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1987-07-19,"11:55",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1987-07-19 11:55:00,NA,3.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1987-08-20,"09:35",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1987-08-20 09:35:00,NA,3.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1987-08-20,"09:38",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1987-08-20 09:38:00,NA,3.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1987-09-15,"09:00",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1987-09-15 09:00:00,NA,3.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",1987-10-22,"11:30",NA,NA,"PDT","T","USGS-WRD","WS","474100490",NA,NA,NA,"9","9","9",NA,1987-10-22 11:30:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1987-11-19,"09:40",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1987-11-19 09:40:00,NA,2.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1987-12-12,"10:20",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1987-12-12 10:20:00,NA,6.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1988-01-16,"13:42",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-01-16 13:42:00,NA,3.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1988-01-21,"09:50",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1988-01-21 09:50:00,NA,5.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1988-02-18,"10:30",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-02-18 10:30:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12510500",1988-03-17,"09:45",NA,NA,"PST","T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,1988-03-17 09:45:00,NA,2.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12510500",1988-04-17,"13:41",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-04-17 13:41:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1988-04-21,"14:08",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-04-21 14:08:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1988-05-07,"08:00",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","3",NA,1988-05-07 08:00:00,NA,2.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1988-05-19,"09:55",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1988-05-19 09:55:00,NA,2.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1988-06-01,"09:00",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-06-01 09:00:00,NA,2.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1988-06-23,"17:26",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-06-23 17:26:00,NA,2.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1988-07-21,"09:00",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1988-07-21 09:00:00,NA,3.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1988-07-29,"10:30",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","H","9",NA,1988-07-29 10:30:00,NA,5.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1988-08-18,"15:18",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-08-18 15:18:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1988-08-31,"10:00",NA,NA,"PDT","T","USGS-WRD","WS","474100490",NA,NA,NA,"4","9","9",NA,1988-08-31 10:00:00,NA,7.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1988-09-22,"09:00",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1988-09-22 09:00:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",1988-10-20,"11:14",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-10-20 11:14:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1988-11-17,"10:20",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9","CATIONS RR",1988-11-17 10:20:00,NA,1.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1988-11-17,"14:00",NA,NA,"PST","T","USGS-WRD","WS","474100490",NA,NA,NA,"6","9","9",NA,1988-11-17 14:00:00,NA,1.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1988-12-21,"09:39",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1988-12-21 09:39:00,NA,1.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1989-01-19,"11:10",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1989-01-19 11:10:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1989-02-23,"15:12",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-02-23 15:12:00,NA,1.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12510500",1989-03-08,"09:00",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","4",NA,1989-03-08 09:00:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12510500",1989-03-23,"08:55",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1989-03-23 08:55:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12510500",1989-04-09,"16:39",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-04-09 16:39:00,NA,2.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1989-04-20,"11:08",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-04-20 11:08:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1989-05-18,"10:10",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1989-05-18 10:10:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1989-06-22,"15:30",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-06-22 15:30:00,NA,1.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1989-06-26,"14:30",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-06-26 14:30:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1989-06-26,"14:35",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9","PHENOLS VERIFIED",1989-06-26 14:35:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1989-07-20,"09:25",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1989-07-20 09:25:00,NA,2.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1989-08-17,"17:00",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-08-17 17:00:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1989-10-26,"15:30",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-10-26 15:30:00,NA,2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1989-11-21,"09:40",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1989-11-21 09:40:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1989-12-06,"16:15",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-12-06 16:15:00,NA,1.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1989-12-06,"23:57",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"7","9","J",NA,1989-12-06 23:57:00,NA,1.8,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1989-12-07,"18:52",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"5","9","J",NA,1989-12-07 18:52:00,NA,2.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1989-12-21,"15:12",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1989-12-21 15:12:00,NA,1.3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"USGS","12510500",1990-01-18,"11:00",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1990-01-18 11:00:00,NA,2.2,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"USGS","12510500",1990-02-22,"10:50",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-02-22 10:50:00,NA,1.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"USGS","12510500",1990-03-22,"10:45",NA,NA,"PST","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-03-22 10:45:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"USGS","12510500",1990-04-22,"17:01",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-04-22 17:01:00,NA,1.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"USGS","12510500",1990-05-10,"10:00",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1990-05-10 10:00:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1990-06-30,"17:00",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-06-30 17:00:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"USGS","12510500",1990-07-18,"10:40",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1990-07-18 10:40:00,NA,2.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1990-08-27,"14:46",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-08-27 14:46:00,NA,3,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1990-09-06,"11:05",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1990-09-06 11:05:00,NA,3.5,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",1990-10-19,"12:12",NA,NA,"PDT","T","USGS-WRD","WS","475332100",NA,NA,NA,"9","9","9",NA,1990-10-19 12:12:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"USGS","12510500",1990-11-21,"09:55",NA,NA,"PST","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1990-11-21 09:55:00,NA,1.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"USGS","12510500",1991-05-21,"12:00",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1991-05-21 12:00:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"USGS","12510500",1991-07-09,"11:55",NA,NA,"PDT","T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,1991-07-09 11:55:00,NA,2.4,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"USGS","12510500",1991-08-06,"11:50",NA,NA,"PDT","T","USGS-WRD","WS","475300302",NA,NA,NA,"9","9","9","DISS P RR=.18 TOT P RR=.12",1991-08-06 11:50:00,NA,2.7,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1991-08-06,"11:51",NA,NA,"PDT","T","USGS-WRD","WS","475300302",NA,NA,NA,"9","9","9",NA,1991-08-06 11:51:00,NA,2.9,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"USGS","12510500",1991-09-25,"11:20",NA,NA,"PDT","T","USGS-WRD","WS","475300322",NA,NA,NA,"9","9","9",NA,1991-09-25 11:20:00,NA,2.1,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"USGS","12510500",1999-06-09,"12:20",NA,NA,"PDT","T","USGS-WRD","WS","474116900",NA,NA,NA,"9","9","9","A-1610127 35 ml filtered for soc | L-1610127 added lc 1936 to fix A-delete. 4/3/02 gb changed time from 1150 per dist (Morace). 4/4/02 gb",1999-06-09 12:20:00,NA,2.6,NA,"OX007","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
